Qurter,Data,Day_of_sale,Day_of_week,Category,ID,Earnings,Downloads
Q2,May-17,05/03/2017,Wednesday,subscription,525403363,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,485515438,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,533546935,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,534107458,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,538990765,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,538990801,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,538991962,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,538992280,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,538992874,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,485515456,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,540265654,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,542887717,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,482079334,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,542901499,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,487784263,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,554342980,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,557259562,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,572553337,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,574490623,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,594756122,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,599586866,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,600457871,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,602415614,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,605362205,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,605371448,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,606803723,0.36,1
Q2,May-17,05/03/2017,Wednesday,enhanced,542901589,27.72,1
Q2,May-17,05/04/2017,Thursday,single&other,525270589,0.85,1
Q2,May-17,05/04/2017,Thursday,single&other,503361544,0.55,1
Q2,May-17,05/04/2017,Thursday,subscription,508654753,1.08,3
Q2,May-17,05/04/2017,Thursday,subscription,508655170,0.72,2
Q2,May-17,05/04/2017,Thursday,subscription,542901517,0.72,2
Q2,May-17,05/04/2017,Thursday,subscription,542901520,0.72,2
Q2,May-17,05/04/2017,Thursday,subscription,505699210,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,507371869,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,482640847,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,490148239,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,509204962,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,525270187,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,525270316,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,525270400,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,530259436,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,534107425,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,535074805,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,535074817,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,538990621,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,538991962,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,538992280,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,538992964,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,538992967,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,496605694,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,497764720,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,542901589,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,554342980,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,562340692,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,583521763,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,486107818,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,594829295,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,594829373,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,604613417,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,604629299,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,605362271,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,609510380,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,610835603,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,612154238,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,620179586,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,629034797,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,629158706,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,629675621,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,629802041,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,501819475,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,503859115,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,503859127,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,503859142,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,503859157,0.36,1
Q2,May-17,05/04/2017,Thursday,subscription,594758126,0.36,1
Q2,May-17,05/04/2017,Thursday,onDemand,482079334,2.70,1
Q2,May-17,05/04/2017,Thursday,onDemand,603097754,2.70,1
Q2,May-17,05/04/2017,Thursday,onDemand,604613669,2.70,1
Q2,May-17,05/04/2017,Thursday,enhanced,495922810,18.60,1
Q2,May-17,05/05/2017,Fraiday,onDemand,485515438,2.70,1
Q2,May-17,05/05/2017,Fraiday,subscription,532396600,1.08,3
Q2,May-17,05/05/2017,Fraiday,subscription,542901589,1.08,3
Q2,May-17,05/05/2017,Fraiday,subscription,485515309,0.72,2
Q2,May-17,05/05/2017,Fraiday,subscription,503859157,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,508654753,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,508655206,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,524458519,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,524460994,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,525270241,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,526216963,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,529765207,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,529765240,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,529765255,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,529765282,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,530259463,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,483528976,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,534107557,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,538943989,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,538990552,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,538990600,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,495922810,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,538992964,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,542901517,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,497183146,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,549812473,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,579190522,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,590436524,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,594257987,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,601790246,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,604613939,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,605362157,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,605371448,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,612154304,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,620179604,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,629158706,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,633363575,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,497764717,0.36,1
Q2,May-17,05/05/2017,Fraiday,subscription,538990801,0.36,1
Q2,May-17,05/05/2017,Fraiday,single&other,485515438,1.49,1
Q2,May-17,05/06/2017,Saturday,subscription,542887789,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,542901511,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,489115747,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,542901553,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,567014986,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,567487228,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,567487375,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,579189895,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,591188330,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,594829694,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,599652218,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,606192311,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,610835651,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,629158613,0.36,1
Q2,May-17,05/07/2017,Sunday,onDemand,603748409,2.70,1
Q2,May-17,05/07/2017,Sunday,onDemand,533546935,2.70,1
Q2,May-17,05/07/2017,Sunday,onDemand,511329277,2.70,1
Q2,May-17,05/06/2017,Saturday,subscription,542901517,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,489115621,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,495922810,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,508654753,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,508655170,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,524458558,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,524460733,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,525270187,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,525270316,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,525403246,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,525403264,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,529734829,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,529765201,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,529765240,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,529765273,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,532396561,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,532396609,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,533546932,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,538990801,0.36,1
Q2,May-17,05/06/2017,Saturday,subscription,538992355,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,538992355,0.72,2
Q2,May-17,05/07/2017,Sunday,subscription,496159978,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,503859028,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,508655170,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,485515309,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,542901517,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,599543708,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,604613417,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,493134382,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,485515456,0.36,1
Q2,May-17,05/07/2017,Sunday,subscription,482079241,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,485515309,2.16,6
Q2,May-17,05/08/2017,Monday,subscription,508654753,0.72,2
Q2,May-17,05/08/2017,Monday,subscription,526216963,0.72,2
Q2,May-17,05/08/2017,Monday,subscription,538990801,0.72,2
Q2,May-17,05/08/2017,Monday,subscription,496605601,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,497806429,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,503859028,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,507990337,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,507990469,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,482079355,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,508655170,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,509204920,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,509204983,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,524458525,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,525270343,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,525403339,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,485515438,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,529765201,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,530259376,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,532396561,0.36,1
Q2,May-17,05/08/2017,Monday,onDemand,495922810,2.70,1
Q2,May-17,05/08/2017,Monday,single&other,524458510,1.37,1
Q2,May-17,05/09/2017,Tuesday,onDemand,496159978,2.70,1
Q2,May-17,05/09/2017,Tuesday,onDemand,584221189,1.17,1
Q2,May-17,05/09/2017,Tuesday,single&other,530259526,5.60,1
Q2,May-17,05/09/2017,Tuesday,subscription,529734829,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,529765240,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,489115747,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,530260414,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,532396591,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,533546932,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,538990615,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,538990621,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,492514903,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,482079334,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,551877823,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,551878354,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,553607476,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,553607512,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,562341787,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,563357620,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,495922810,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,580526341,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,582888739,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,583521658,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,485515309,1.08,3
Q2,May-17,05/09/2017,Tuesday,subscription,538990801,1.08,3
Q2,May-17,05/09/2017,Tuesday,subscription,508654753,0.72,2
Q2,May-17,05/09/2017,Tuesday,subscription,525270400,0.72,2
Q2,May-17,05/09/2017,Tuesday,subscription,530260351,0.72,2
Q2,May-17,05/09/2017,Tuesday,subscription,579190501,0.72,2
Q2,May-17,05/09/2017,Tuesday,subscription,496159978,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,496605589,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,501819502,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,503361376,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,479132623,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,508654795,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,508655170,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,508655215,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,508655221,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,508655287,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,521107951,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,524458081,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,485515438,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,525403339,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,589581884,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,594829694,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,595618850,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,605371448,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,607596854,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,611168585,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,616036136,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,627264653,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,628414607,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,628515155,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,631353947,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,631354238,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,633364778,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,636478547,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,495922894,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,495923113,0.36,1
Q2,May-17,05/09/2017,Tuesday,subscription,538992985,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,509926201,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,510749350,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,524458324,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,524458528,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,525270316,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,525270400,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,526216948,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,529765240,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,532396600,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,487784158,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,538990621,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,538992124,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,483647827,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,542901517,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,487784239,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,542901538,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,542901589,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,549069649,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,549069700,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,552744355,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,553607830,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,553607842,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,572553571,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,572553913,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,573495793,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,487784347,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,577446883,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,582888739,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,588827786,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,594374204,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,594756185,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,594829694,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,603097733,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,605362274,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,489115621,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,614084255,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,615976313,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,615976364,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,627262445,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,629158700,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,633849329,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,538990798,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,490148212,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,493134127,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,542901517,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,542901520,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,542901589,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,542901595,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,549069649,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,567487375,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,580526341,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,590488157,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,594758126,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,594829382,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,597390542,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,611704832,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,618958640,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,496159978,0.36,1
Q2,May-17,05/08/2017,Monday,subscription,538992964,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,485515309,1.80,5
Q2,May-17,05/10/2017,Wednesday,subscription,605371448,1.08,3
Q2,May-17,05/10/2017,Wednesday,subscription,495922810,0.72,2
Q2,May-17,05/10/2017,Wednesday,subscription,508654753,0.72,2
Q2,May-17,05/10/2017,Wednesday,subscription,508655170,0.72,2
Q2,May-17,05/10/2017,Wednesday,subscription,533546932,0.72,2
Q2,May-17,05/10/2017,Wednesday,subscription,542901520,0.72,2
Q2,May-17,05/10/2017,Wednesday,subscription,576564988,0.72,2
Q2,May-17,05/10/2017,Wednesday,subscription,538992163,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,482079334,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,495923086,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,495923104,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,496159978,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,496605634,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,503859127,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,503859142,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,504521191,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,485515456,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,508654768,0.36,1
Q2,May-17,05/10/2017,Wednesday,subscription,487212202,0.36,1
Q2,May-17,05/11/2017,Thursday,single&other,490148182,0.81,1
Q2,May-17,05/11/2017,Thursday,single&other,600457889,0.70,1
Q2,May-17,05/11/2017,Thursday,subscription,524458558,1.08,3
